Campaign_Id,Reach,Frequency,Click,Lead,Product,Cost,Revenue,Channel_Id,Date,Campaign Goal,Duration,Target_Audience_Id
CAMP_0231,8737,"6,39",786,318,100,"87349,4","301140,76",CHAN_002,1/12/2024,Lead Generation,88,TA_006
CAMP_0232,4585,6,412,62,4,"45817,53","130407,43",CHAN_003,5/11/2024,Sales,10,TA_003
CAMP_0233,7054,"4,91",635,433,140,"70518,47","192572,53",CHAN_001,12/21/2024,Brand Awareness,31,TA_010
CAMP_0234,3189,"6,24",287,375,300,"31869,67","101748,61",CHAN_001,8/25/2024,Brand Awareness,51,TA_007
CAMP_0235,3562,"4,89",320,375,300,"35609,88","114970,76",CHAN_001,6/17/2024,Lead Generation,57,TA_001
CAMP_0236,8251,"3,77",743,375,300,"82518,3","257449,85",CHAN_002,8/25/2024,Sales,52,TA_005
CAMP_0237,4747,"3,31",427,375,300,"47453,87","127454,97",CHAN_002,9/17/2024,Sales,68,TA_002
CAMP_0238,3985,"2,06",358,375,300,"39817,61","99277,97",CHAN_003,9/18/2024,Sales,7,TA_007
CAMP_0239,4290,"0,67",386,433,140,"42934,45","122877,1",CHAN_001,6/27/2024,Lead Generation,11,TA_010
CAMP_0240,9251,"4,71",832,62,4,"92492,19","322507,49",CHAN_001,1/20/2024,Sales,55,TA_007
CAMP_0241,5386,"2,41",485,375,300,"53843,39","138297,42",CHAN_002,2/13/2024,Lead Generation,29,TA_002
CAMP_0242,9837,"5,69",885,482,120,"98336,26","240183,97",CHAN_001,8/4/2024,Brand Awareness,53,TA_006
CAMP_0243,913,"4,68",82,324,98,"9116,75","30718,87",CHAN_003,2/28/2024,Brand Awareness,36,TA_003
CAMP_0244,10208,"5,76",919,12,9,"102076,46","269777,01",CHAN_002,5/18/2024,Sales,49,TA_005
CAMP_0245,8243,"4,07",742,433,140,"82440,38","209117,93",CHAN_002,2/19/2024,Sales,85,TA_005
CAMP_0246,7855,"2,18",707,12,9,"78544,33","267425,12",CHAN_001,5/21/2024,Lead Generation,23,TA_010
CAMP_0247,4561,"3,11",410,248,100,"45583,76","141098,04",CHAN_002,1/6/2024,Lead Generation,8,TA_007
CAMP_0248,8025,"3,04",722,158,30,"80258,59","153596,6",CHAN_003,12/25/2024,Sales,58,TA_009
CAMP_0249,9876,"2,81",889,495,130,"98725,86","339022,96",CHAN_003,2/23/2024,Sales,85,TA_009
CAMP_0250,475,"5,96",43,132,90,"4753,18","9708,19",CHAN_002,4/25/2024,Sales,29,TA_001
CAMP_0251,5145,"1,3",463,482,120,"51427,84","119960,24",CHAN_002,6/23/2024,Lead Generation,64,TA_009
CAMP_0252,1360,"4,19",122,318,100,"13558,25","26610,3",CHAN_001,1/28/2024,Lead Generation,37,TA_004
CAMP_0253,6644,"4,69",598,212,77,"66466,58","191673,31",CHAN_003,4/21/2024,Lead Generation,25,TA_003
CAMP_0254,2299,"1,35",207,135,13,"22986,68","68115,5",CHAN_002,2/7/2024,Sales,44,TA_007
CAMP_0255,4498,"4,19",405,132,90,"44960,4","146320,97",CHAN_002,1/6/2024,Sales,10,TA_010
CAMP_0256,4350,"1,64",391,305,120,"43479,9","117558,43",CHAN_003,10/17/2024,Lead Generation,73,TA_002
CAMP_0257,9794,"4,65",882,482,120,"97946,65","173368,15",CHAN_003,9/17/2024,Sales,42,TA_006
CAMP_0258,8653,"5,89",778,21,8,"86492,27","187555,59",CHAN_003,9/9/2024,Lead Generation,78,TA_010
CAMP_0259,1377,"5,22",124,433,140,"13792,01","28365,1",CHAN_002,2/17/2024,Brand Awareness,32,TA_003
CAMP_0260,4413,"5,69",397,135,13,"44103,27","93888,76",CHAN_002,3/3/2024,Lead Generation,22,TA_005
CAMP_0261,1861,"2,89",168,135,13,"18623,11","64785,89",CHAN_003,12/28/2024,Sales,23,TA_001
CAMP_0262,792,"4,59",72,248,100,"7947,94","21375,29",CHAN_003,10/9/2024,Brand Awareness,21,TA_010
CAMP_0263,5114,"4,27",460,12,9,"51116,15","88605,2",CHAN_003,11/6/2024,Lead Generation,69,TA_001
CAMP_0264,9793,"1,49",882,135,13,"97946,65","174858,94",CHAN_002,11/21/2024,Brand Awareness,16,TA_004
CAMP_0265,5495,"1,33",494,12,9,"54934,28","95757,15",CHAN_003,10/20/2024,Lead Generation,40,TA_010
CAMP_0266,965,"0,74",87,135,13,"9662,2","24446,52",CHAN_002,3/8/2024,Lead Generation,64,TA_004
CAMP_0267,4902,"4,72",441,212,77,"49012,29","161669,67",CHAN_002,9/18/2024,Sales,19,TA_002
CAMP_0268,10695,"3,72",963,188,12,"106985,48","374852,78",CHAN_003,8/29/2024,Brand Awareness,45,TA_009
CAMP_0269,2582,"2,33",232,43,21,"25791,84","51405,96",CHAN_002,8/13/2024,Lead Generation,63,TA_002
CAMP_0270,6237,"3,55",561,62,4,"62336,77","176390,96",CHAN_003,6/14/2024,Sales,80,TA_009
CAMP_0271,9535,"4,27",858,433,140,"95375,26","334890,84",CHAN_001,7/29/2024,Lead Generation,67,TA_005
CAMP_0272,8253,"6,52",743,212,77,"82518,3","175771,43",CHAN_001,4/11/2024,Sales,37,TA_003
CAMP_0273,4959,"1,11",446,73,32,"49557,73","127943,24",CHAN_001,4/29/2024,Lead Generation,23,TA_004
CAMP_0274,2163,"3,56",195,248,100,"21662,03","60770,67",CHAN_001,2/27/2024,Sales,34,TA_009
CAMP_0275,8008,"5,32",721,273,59,"80102,75","202097,63",CHAN_001,2/19/2024,Brand Awareness,21,TA_010
CAMP_0276,3084,"4,88",278,375,300,"30856,7",57725,CHAN_002,3/2/2024,Brand Awareness,48,TA_008
CAMP_0277,5652,"3,55",508,132,90,"56492,7","165753,15",CHAN_002,10/23/2024,Sales,11,TA_005
CAMP_0278,3141,"3,68",283,212,77,"31402,15","110488,29",CHAN_001,7/5/2024,Lead Generation,69,TA_009
CAMP_0279,1954,"2,91",176,158,30,"19558,16","50438,43",CHAN_003,4/30/2024,Lead Generation,15,TA_009
CAMP_0280,5308,"4,69",478,482,120,"53064,18","102504,42",CHAN_001,3/8/2024,Lead Generation,13,TA_007
CAMP_0281,10651,"2,89",959,21,8,"106517,96","358024,51",CHAN_002,4/8/2024,Brand Awareness,68,TA_005
CAMP_0282,295,"2,81",27,62,30,2961,"5213,51",CHAN_003,4/7/2024,Brand Awareness,78,TA_005
CAMP_0283,4638,"4,68",417,248,100,"46362,97","118222,5",CHAN_002,7/10/2024,Lead Generation,17,TA_001
CAMP_0284,514,"2,19",46,132,90,"5142,78","11587,43",CHAN_002,12/28/2024,Sales,55,TA_010
CAMP_0285,8782,"5,29",790,273,59,"87816,93","248153,42",CHAN_002,5/27/2024,Lead Generation,73,TA_009
CAMP_0286,10701,"3,71",963,12,9,"106985,48","362765,03",CHAN_001,7/18/2024,Lead Generation,25,TA_001
CAMP_0287,11160,"4,04",1004,433,140,"111582,82","279288,88",CHAN_003,11/22/2024,Brand Awareness,59,TA_010
CAMP_0288,1570,"1,16",141,273,59,"15662,11","41196,96",CHAN_003,1/27/2024,Lead Generation,8,TA_002
CAMP_0289,8236,"4,91",741,375,300,"82362,46","192838,91",CHAN_003,9/25/2024,Lead Generation,72,TA_005
CAMP_0290,1791,"1,25",161,188,12,"17921,82","38536,63",CHAN_003,6/23/2024,Lead Generation,58,TA_001
CAMP_0291,4022,"2,42",362,495,130,"40207,22","79488,66",CHAN_003,10/30/2024,Lead Generation,24,TA_003
CAMP_0292,7011,"4,1",631,135,13,"70128,87","174519,88",CHAN_001,11/22/2024,Sales,89,TA_008
CAMP_0293,5831,"2,77",525,132,90,"58284,88","160562,48",CHAN_003,11/16/2024,Lead Generation,58,TA_001
CAMP_0294,5043,"3,28",454,433,140,"50414,86","93998,59",CHAN_002,9/4/2024,Brand Awareness,56,TA_009
CAMP_0295,7450,"3,65",670,305,120,"74492,44","182502,52",CHAN_001,12/6/2024,Brand Awareness,46,TA_003
CAMP_0296,5745,"4,49",517,62,4,"57427,75","180733,68",CHAN_001,7/7/2024,Sales,85,TA_007
CAMP_0297,5950,"4,68",536,62,30,"59531,62","134692,95",CHAN_001,9/17/2024,Brand Awareness,65,TA_001
CAMP_0298,2895,"5,84",261,305,120,"28986,6","72891,2",CHAN_001,9/2/2024,Brand Awareness,36,TA_008
CAMP_0299,5442,"5,45",489,188,12,"54388,83","186224,56",CHAN_002,11/17/2024,Sales,36,TA_010
CAMP_0300,9457,"5,8",851,495,130,"94596,05","223427,2",CHAN_001,2/26/2024,Lead Generation,57,TA_002
CAMP_0301,5135,"2,89",462,305,120,"51349,92","97996,55",CHAN_003,5/22/2024,Sales,7,TA_006
CAMP_0302,9623,"2,52",866,158,30,"96232,39","177821,61",CHAN_001,7/15/2024,Lead Generation,81,TA_001
CAMP_0303,1473,"3,45",133,273,59,"14727,06","48451,53",CHAN_003,11/10/2024,Lead Generation,43,TA_008
CAMP_0304,5672,"4,86",511,375,300,"56726,46","103504,99",CHAN_001,5/17/2024,Brand Awareness,85,TA_001
CAMP_0305,5043,"2,39",454,62,30,"50414,86","140771,07",CHAN_001,12/24/2024,Brand Awareness,49,TA_001
CAMP_0306,586,"3,38",53,43,21,"5844,07","16166,47",CHAN_002,4/26/2024,Brand Awareness,58,TA_001
CAMP_0307,6696,"5,2",602,212,77,"66934,11","129560,25",CHAN_001,9/9/2024,Brand Awareness,82,TA_006
CAMP_0308,5751,"2,23",518,12,9,"57505,67","174006,03",CHAN_003,1/8/2024,Brand Awareness,73,TA_006
CAMP_0309,7444,"2,96",670,135,13,"74414,52","243786,5",CHAN_003,2/21/2024,Lead Generation,87,TA_003
CAMP_0310,2362,"2,65",212,73,32,"23610,05","69564,93",CHAN_002,3/11/2024,Sales,72,TA_008
CAMP_0311,2982,"4,87",269,324,98,"29843,73","57985,07",CHAN_002,8/18/2024,Sales,36,TA_007
CAMP_0312,6574,"3,01",592,324,98,"65765,29","224223,5",CHAN_003,4/12/2024,Lead Generation,22,TA_001
CAMP_0313,7976,"2,34",718,135,13,"79791,07","149981,23",CHAN_002,8/21/2024,Lead Generation,40,TA_008
CAMP_0314,4418,"3,04",398,188,12,"44181,19","106864,8",CHAN_001,2/29/2024,Lead Generation,12,TA_005
CAMP_0315,1425,"1,09",128,43,21,"14259,54","48052,6",CHAN_001,4/21/2024,Lead Generation,80,TA_005
CAMP_0316,6353,"1,79",572,324,98,"63505,59","154630,58",CHAN_002,12/14/2024,Brand Awareness,18,TA_001
CAMP_0317,10215,"5,11",919,248,100,"102154,38","302485,34",CHAN_002,10/20/2024,Lead Generation,38,TA_005
CAMP_0318,731,"3,48",66,273,59,"7324,57","17880,71",CHAN_001,1/8/2024,Sales,58,TA_002
CAMP_0319,10446,"2,72",940,158,30,"104492,01","286326,4",CHAN_003,10/15/2024,Brand Awareness,35,TA_009
CAMP_0320,9112,"4,78",820,433,140,"91089,61","297508,89",CHAN_002,2/9/2024,Sales,64,TA_008
CAMP_0321,7146,"4,86",643,273,59,"71453,52","201335,82",CHAN_002,10/1/2024,Lead Generation,63,TA_001
CAMP_0322,7686,"2,43",691,305,120,"76830,07","168523,6",CHAN_002,4/24/2024,Sales,85,TA_005
CAMP_0323,5729,"5,56",515,324,98,"57271,91","134085,15",CHAN_002,11/19/2024,Brand Awareness,7,TA_006
CAMP_0324,1875,"5,31",169,21,8,"18778,95","55188,86",CHAN_002,1/14/2024,Brand Awareness,7,TA_009
CAMP_0325,11457,"5,44",1031,135,13,"114543,82","254994,48",CHAN_002,11/12/2024,Brand Awareness,21,TA_001
CAMP_0326,11037,"3,36",993,212,77,"110336,09","197469,93",CHAN_002,2/21/2024,Lead Generation,53,TA_003
CAMP_0327,11159,"3,62",1004,73,32,"111582,82","259449,57",CHAN_002,12/28/2024,Sales,70,TA_009
CAMP_0328,11532,"6,29",1038,324,98,"115323,03","395415,52",CHAN_001,6/7/2024,Sales,72,TA_002
CAMP_0329,11145,"3,14",1003,212,77,"111426,98","344848,69",CHAN_002,7/9/2024,Sales,51,TA_002
CAMP_0330,8551,"5,94",769,318,100,"85479,3","239162,51",CHAN_002,10/21/2024,Brand Awareness,12,TA_010
CAMP_0331,6265,"0,88",564,62,30,"62648,46","109133,83",CHAN_002,11/16/2024,Lead Generation,54,TA_008
CAMP_0332,2090,"1,6",188,73,32,"20882,82","66967,38",CHAN_003,8/12/2024,Lead Generation,42,TA_001
CAMP_0333,5007,"5,67",451,482,120,"50103,18","93745,88",CHAN_001,1/29/2024,Brand Awareness,61,TA_002
CAMP_0334,5924,"2,72",533,62,4,"59219,93","198449,79",CHAN_001,9/20/2024,Sales,76,TA_009
CAMP_0335,2247,"3,53",202,248,100,"22441,24","62905,13",CHAN_001,5/21/2024,Sales,24,TA_008
CAMP_0336,10580,"2,56",952,375,300,"105816,67","242556,64",CHAN_001,2/21/2024,Sales,50,TA_007
CAMP_0337,7510,"6,29",676,158,30,"75115,81","211666,06",CHAN_003,8/23/2024,Lead Generation,65,TA_008
CAMP_0338,6099,"1,1",549,43,21,"61012,12","183229,28",CHAN_001,10/21/2024,Lead Generation,48,TA_004
CAMP_0339,9159,"5,78",824,62,30,"91557,13","199427,58",CHAN_001,11/6/2024,Sales,23,TA_007
CAMP_0340,5217,"5,25",469,495,130,"52129,13","121227,62",CHAN_003,8/6/2024,Brand Awareness,72,TA_002
CAMP_0341,5112,"5,2",460,318,100,"51116,15","158494,87",CHAN_003,10/17/2024,Brand Awareness,72,TA_007
CAMP_0342,5999,"1,42",540,375,300,"59999,14","164957,55",CHAN_002,8/5/2024,Sales,38,TA_010
CAMP_0343,10648,"4,92",959,135,13,"106517,96","297888,04",CHAN_003,1/24/2024,Brand Awareness,55,TA_008
CAMP_0344,1627,3,147,73,32,"16285,48","55212,29",CHAN_002,11/7/2024,Brand Awareness,46,TA_009
CAMP_0345,3046,"1,7",274,43,21,"30467,1","61535,5",CHAN_003,11/15/2024,Lead Generation,49,TA_005
CAMP_0346,306,"4,59",27,375,300,"3038,92","10458,75",CHAN_003,1/11/2024,Brand Awareness,40,TA_009
CAMP_0347,11306,"5,51",1018,433,140,"113063,32",316013,CHAN_002,6/2/2024,Brand Awareness,10,TA_005
CAMP_0348,6086,"6,31",548,375,300,"60856,27","180407,57",CHAN_002,11/14/2024,Lead Generation,35,TA_010
CAMP_0349,4700,"6,24",423,375,300,"46986,34","110154,84",CHAN_001,11/2/2024,Brand Awareness,64,TA_006
CAMP_0350,6525,"4,52",587,12,9,"65219,85","112645,39",CHAN_001,10/30/2024,Lead Generation,27,TA_009
CAMP_0351,8950,"4,68",806,495,130,"89531,19","195072,02",CHAN_003,7/26/2024,Sales,80,TA_007
CAMP_0352,10858,"2,15",977,273,59,"108543,9","214855,72",CHAN_002,9/6/2024,Sales,25,TA_009
CAMP_0353,8098,"4,78",729,318,100,"80959,88","279844,31",CHAN_003,8/29/2024,Lead Generation,66,TA_005
CAMP_0354,4453,"5,73",400,305,120,"44492,87","95918,58",CHAN_002,9/13/2024,Brand Awareness,8,TA_005
CAMP_0355,1393,"3,53",126,212,77,"13947,85","24793,01",CHAN_002,2/5/2024,Brand Awareness,58,TA_005
CAMP_0356,7587,"4,69",683,212,77,"75895,02","237637,18",CHAN_001,8/26/2024,Brand Awareness,49,TA_002
CAMP_0357,3999,"0,89",360,482,120,"39973,45","108475,67",CHAN_002,12/7/2024,Sales,29,TA_005
CAMP_0358,10657,"5,12",959,132,90,"106595,88","290094,25",CHAN_003,1/31/2024,Sales,61,TA_003
CAMP_0359,1771,"4,96",159,495,130,"17688,06","34342,88",CHAN_002,8/8/2024,Lead Generation,69,TA_005
CAMP_0360,6834,"4,78",615,248,100,"68336,69","130578,44",CHAN_001,5/15/2024,Sales,54,TA_004
CAMP_0361,2847,"4,32",256,495,130,"28441,15","66080,13",CHAN_001,9/12/2024,Lead Generation,9,TA_010
CAMP_0362,7268,"3,4",654,43,21,"72700,26","237596,33",CHAN_001,6/22/2024,Brand Awareness,44,TA_001
CAMP_0363,2449,"2,49",220,248,100,"24467,18","58034,89",CHAN_002,8/12/2024,Sales,83,TA_001
CAMP_0364,671,"4,06",60,482,120,"6701,2","13498,16",CHAN_002,9/17/2024,Brand Awareness,55,TA_006
CAMP_0365,1469,"4,65",133,482,120,"14727,06","43622,03",CHAN_001,8/20/2024,Brand Awareness,61,TA_005
CAMP_0366,1887,"0,92",170,248,100,"18856,87","43106,82",CHAN_001,11/20/2024,Sales,58,TA_008
CAMP_0367,7539,"3,64",679,132,90,"75427,49","239571,91",CHAN_002,5/13/2024,Brand Awareness,47,TA_001
CAMP_0368,4804,"5,1",432,248,100,"47999,31","106047,94",CHAN_003,11/19/2024,Lead Generation,58,TA_003
CAMP_0369,5943,"4,01",535,62,30,"59453,7","111251,28",CHAN_003,3/17/2024,Lead Generation,82,TA_002
CAMP_0370,8525,"5,75",767,73,32,"85245,54","230632,84",CHAN_003,5/31/2024,Sales,66,TA_005
CAMP_0371,3045,"1,05",274,495,130,"30467,1","64485,31",CHAN_002,6/3/2024,Brand Awareness,18,TA_005
CAMP_0372,601,"1,23",54,318,100,"5999,91","13260,52",CHAN_002,5/28/2024,Brand Awareness,79,TA_005
CAMP_0373,9838,"4,36",886,12,9,"98414,18","227496,61",CHAN_001,6/3/2024,Brand Awareness,23,TA_009
CAMP_0374,10261,"2,02",924,212,77,"102621,91","271346,83",CHAN_003,4/29/2024,Brand Awareness,27,TA_006
CAMP_0375,7812,"2,37",703,158,30,"78154,73","263755,76",CHAN_003,8/1/2024,Lead Generation,84,TA_003
CAMP_0376,5981,"6,22",539,482,120,"59843,3","149929,65",CHAN_002,3/12/2024,Lead Generation,86,TA_004
CAMP_0377,5435,"2,05",489,73,32,"54310,91","157244,04",CHAN_001,12/14/2024,Brand Awareness,74,TA_001
CAMP_0378,7401,"1,09",666,324,98,"74024,92","177669,31",CHAN_002,10/29/2024,Sales,36,TA_001
CAMP_0379,9886,"5,92",890,273,59,"98881,7","228226,19",CHAN_003,5/30/2024,Sales,28,TA_002
CAMP_0380,3127,"4,39",281,12,9,"31246,31","100911,19",CHAN_003,9/2/2024,Lead Generation,76,TA_004
CAMP_0381,9799,"4,63",882,135,13,"98024,57","263054,87",CHAN_003,8/10/2024,Sales,11,TA_007
CAMP_0382,6101,"2,9",549,305,120,"61012,12","131738,61",CHAN_001,11/19/2024,Sales,37,TA_004
CAMP_0383,9087,"1,24",818,433,140,"90855,84","306132,37",CHAN_001,9/19/2024,Sales,60,TA_009
CAMP_0384,4154,"4,55",374,188,12,"41531,87","96802,89",CHAN_002,11/23/2024,Sales,21,TA_003
CAMP_0385,821,"2,28",74,305,120,"8181,7","28559,11",CHAN_002,6/11/2024,Sales,21,TA_003
CAMP_0386,11061,"1,13",996,248,100,"110647,77","266152,88",CHAN_001,2/25/2024,Brand Awareness,38,TA_005
CAMP_0387,9966,"2,47",897,495,130,"99660,91","273182,38",CHAN_001,3/20/2024,Brand Awareness,76,TA_009
CAMP_0388,2493,"2,58",224,73,32,"24934,71","58010,88",CHAN_003,6/29/2024,Lead Generation,37,TA_002
CAMP_0389,4340,"5,9",391,188,12,"43401,98","122967,27",CHAN_001,9/24/2024,Lead Generation,16,TA_005
CAMP_0390,10520,"5,08",947,375,300,"105193,3","305368,58",CHAN_003,10/20/2024,Brand Awareness,56,TA_010
CAMP_0391,288,"1,58",26,158,30,"2883,08","9521,41",CHAN_001,1/19/2024,Lead Generation,77,TA_008
CAMP_0392,1134,"3,4",102,188,12,"11376,46","37110,98",CHAN_002,2/15/2024,Lead Generation,83,TA_007
CAMP_0393,8406,"1,45",757,375,300,"84076,72","231275,71",CHAN_001,7/5/2024,Brand Awareness,64,TA_002
CAMP_0394,487,"4,1",43,318,100,"4831,1","14861,53",CHAN_001,10/28/2024,Brand Awareness,15,TA_002
CAMP_0395,3773,"4,66",339,482,120,"37713,75","121784,72",CHAN_003,1/6/2024,Sales,34,TA_001
CAMP_0396,10770,"6,42",969,375,300,"107686,77","324843,37",CHAN_002,12/20/2024,Sales,73,TA_004
CAMP_0397,6638,"5,71",597,273,59,"66388,66","199972,22",CHAN_002,7/16/2024,Lead Generation,65,TA_002
CAMP_0398,9179,"3,36",826,375,300,"91790,9","292552,76",CHAN_002,9/6/2024,Brand Awareness,46,TA_001
CAMP_0399,1407,"5,99",127,324,98,"14103,69","40803,17",CHAN_002,8/4/2024,Brand Awareness,45,TA_004
CAMP_0400,2146,"0,93",193,188,12,"21428,27","56166,54",CHAN_003,1/3/2024,Lead Generation,13,TA_001
CAMP_0401,11109,"1,29",1000,482,120,"111115,3","232963,23",CHAN_002,5/21/2024,Lead Generation,68,TA_002
CAMP_0402,9819,"3,27",884,212,77,"98180,42","172983,16",CHAN_002,6/15/2024,Sales,7,TA_010
CAMP_0403,6734,"1,13",606,212,77,"67323,71","224881,37",CHAN_001,7/5/2024,Lead Generation,27,TA_005
CAMP_0404,8680,"4,04",781,212,77,"86803,95","297768,34",CHAN_003,11/12/2024,Brand Awareness,44,TA_001
CAMP_0405,6689,"3,44",602,12,9,"66856,19","233217,89",CHAN_001,7/1/2024,Brand Awareness,62,TA_003
CAMP_0406,10784,"2,84",971,305,120,"107842,62","345613,42",CHAN_001,4/14/2024,Lead Generation,63,TA_009
CAMP_0407,7456,"0,82",671,318,100,"74570,36","255058,22",CHAN_002,2/3/2024,Sales,31,TA_010
CAMP_0408,1004,"4,54",90,375,300,"10051,8","23062,27",CHAN_003,8/7/2024,Lead Generation,48,TA_002
CAMP_0409,4962,"1,39",447,433,140,"49635,65","112264,25",CHAN_001,8/18/2024,Brand Awareness,82,TA_001
CAMP_0410,5297,"2,83",477,43,21,"52986,26","122148,6",CHAN_002,7/22/2024,Sales,44,TA_004
CAMP_0411,5305,"5,06",478,158,30,"53064,18","144598,54",CHAN_001,6/26/2024,Sales,12,TA_003
CAMP_0412,4872,"1,8",438,188,12,"48700,6","111940,71",CHAN_002,4/4/2024,Sales,60,TA_008
CAMP_0413,10887,"3,48",980,188,12,"108855,59","320159,7",CHAN_002,9/9/2024,Lead Generation,62,TA_008
CAMP_0414,3500,"4,52",315,12,9,"34986,51","96676,42",CHAN_001,2/14/2024,Lead Generation,45,TA_008
CAMP_0415,10124,"1,47",911,318,100,"101219,33","247483,23",CHAN_003,10/13/2024,Sales,85,TA_008
CAMP_0416,1296,"0,79",116,305,120,"12934,88","44770,47",CHAN_003,2/26/2024,Lead Generation,8,TA_005
CAMP_0417,8233,"3,46",741,248,100,"82362,46","193896,23",CHAN_001,9/17/2024,Sales,81,TA_002
CAMP_0418,554,"4,24",50,73,32,"5532,39","18910,42",CHAN_001,12/12/2024,Brand Awareness,65,TA_010
CAMP_0419,5324,"1,09",479,495,130,"53220,02","115171,54",CHAN_003,2/2/2024,Lead Generation,70,TA_001
CAMP_0420,10861,"1,32",978,43,21,"108621,82","229401,87",CHAN_001,6/27/2024,Sales,75,TA_007
CAMP_0421,3964,"4,21",357,62,4,"39661,77","112957,11",CHAN_003,5/29/2024,Lead Generation,66,TA_001
CAMP_0422,2424,"5,67",218,135,13,"24233,42","74768,95",CHAN_003,6/11/2024,Sales,7,TA_005
CAMP_0423,8991,"5,73",809,62,4,"89920,79","197258,72",CHAN_003,7/18/2024,Brand Awareness,85,TA_007
CAMP_0424,1423,"5,95",128,21,8,"14259,54","44340,66",CHAN_001,5/31/2024,Brand Awareness,16,TA_007
CAMP_0425,4034,"1,94",363,12,9,"40363,06","112803,29",CHAN_001,9/26/2024,Sales,88,TA_006
CAMP_0426,10750,"3,4",968,132,90,"107530,93","364802,36",CHAN_001,1/4/2024,Sales,86,TA_008
CAMP_0427,3591,"5,73",323,482,120,"35921,56","103267,56",CHAN_003,12/19/2024,Lead Generation,54,TA_001
CAMP_0428,10432,"5,9",939,62,4,"104336,17","296055,66",CHAN_003,11/29/2024,Brand Awareness,71,TA_003
CAMP_0429,6191,"5,88",558,135,13,"61947,17","113078,01",CHAN_001,10/17/2024,Lead Generation,69,TA_005
CAMP_0430,3306,"1,96",297,248,100,"33038,49","113741,3",CHAN_002,10/17/2024,Lead Generation,83,TA_006
CAMP_0431,11632,"1,2",1047,135,13,116336,"347305,62",CHAN_001,3/27/2024,Brand Awareness,84,TA_001
CAMP_0432,5600,"1,39",504,21,8,"56025,17","180226,69",CHAN_001,10/10/2024,Sales,68,TA_007
CAMP_0433,3139,"4,19",283,73,32,"31402,15","92066,6",CHAN_001,11/30/2024,Brand Awareness,69,TA_005
CAMP_0434,6761,"5,51",609,158,30,"67635,4","139000,69",CHAN_002,7/24/2024,Sales,64,TA_003
CAMP_0435,1818,"3,17",163,73,32,"18155,58","48465,06",CHAN_002,8/2/2024,Lead Generation,27,TA_008
CAMP_0436,5149,"3,16",464,482,120,"51505,76","89590,27",CHAN_002,5/17/2024,Lead Generation,62,TA_008
CAMP_0437,9038,4,813,135,13,"90388,32","275877,93",CHAN_003,9/26/2024,Brand Awareness,59,TA_003
CAMP_0438,7745,"6,16",697,62,4,"77453,44","174298,34",CHAN_003,7/3/2024,Lead Generation,39,TA_002
CAMP_0439,1823,"3,86",164,188,12,"18233,51","34552,69",CHAN_001,5/15/2024,Sales,25,TA_009
CAMP_0440,5510,"3,62",496,324,98,"55090,12","116545,6",CHAN_003,2/14/2024,Lead Generation,62,TA_005
CAMP_0441,10684,"5,97",961,188,12,"106829,64","309557,23",CHAN_003,5/24/2024,Brand Awareness,78,TA_001
CAMP_0442,783,"4,79",70,21,8,"7792,1","21383,28",CHAN_001,12/30/2024,Brand Awareness,16,TA_008
CAMP_0443,9324,"5,68",839,132,90,"93271,39","309773,72",CHAN_001,11/6/2024,Lead Generation,47,TA_002
CAMP_0444,11509,"4,17",1036,324,98,"115089,26","208510,3",CHAN_002,12/29/2024,Brand Awareness,22,TA_002
CAMP_0445,9206,"1,11",828,135,13,"92024,66","182841,05",CHAN_001,2/26/2024,Brand Awareness,11,TA_005
CAMP_0446,4080,"2,05",367,318,100,"40830,59","100637,29",CHAN_001,1/25/2024,Brand Awareness,58,TA_010
CAMP_0447,2930,"1,39",264,248,100,"29298,28","53803,38",CHAN_002,6/29/2024,Sales,33,TA_004
CAMP_0448,7573,"5,72",682,482,120,"75739,18","160941,13",CHAN_003,12/23/2024,Lead Generation,78,TA_010
CAMP_0449,1866,"6,23",168,273,59,"18623,11","38529,73",CHAN_003,6/9/2024,Lead Generation,27,TA_002
CAMP_0450,8863,"1,39",797,62,4,"88596,14","276848,41",CHAN_003,2/11/2024,Lead Generation,35,TA_005
CAMP_0451,5326,"2,94",480,132,90,"53297,94","100301,02",CHAN_003,2/8/2024,Sales,59,TA_006
CAMP_0452,3404,"2,56",306,305,120,"34051,46","117113,24",CHAN_002,4/1/2024,Brand Awareness,88,TA_001
CAMP_0453,6891,"3,27",620,318,100,"68882,13","121738,3",CHAN_002,1/6/2024,Brand Awareness,19,TA_003
CAMP_0454,391,"6,25",35,324,98,"3896,05","11503,6",CHAN_002,12/12/2024,Brand Awareness,74,TA_001
CAMP_0455,6795,"2,25",612,158,30,"67947,08","196839,2",CHAN_003,3/23/2024,Sales,49,TA_004
CAMP_0456,4568,"3,43",411,324,98,"45661,69","106376,07",CHAN_002,4/7/2024,Lead Generation,25,TA_001
CAMP_0457,9477,"5,04",853,158,30,"94751,89","276741,4",CHAN_003,4/8/2024,Sales,56,TA_006
CAMP_0458,2214,"3,23",199,495,130,"22129,55","63853,39",CHAN_003,5/19/2024,Sales,70,TA_002
CAMP_0459,9492,"3,35",854,62,30,"94907,74","258232,19",CHAN_002,10/17/2024,Brand Awareness,88,TA_010
